,Ticker,Year,MarketCap,TrailingPE,PriceToBook,PriceToSales,ReturnOnEquity,ReturnOnAssets,DebtToEquity,CurrentRatio,ProfitMargin,EpsGrowth5Y,RevenueGrowth,EpsGrowthYoY,Unnamed: 0
3,QSI,2021,1054968367.2032166,-11.106216164010744,2.2115160915222325,,-0.1991241714427064,-0.1887601197076462,0.0549059396185596,,,,,0.28278793736126,
0,QTRX,2024,455767959.2136383,-11.828604479863962,1.3809560087433517,3.365190637745048,-0.1167471624479605,-0.0947795135942223,0.2317763409061986,,-0.2844959981098083,,,,
1,QTRX,2023,1015278504.3916702,-35.807240755860555,2.901143864097035,8.38110356195503,-0.0810211511095617,-0.0661600169868422,0.2246240977488727,,-0.2340616977191491,,-0.1055627750376561,0.2641249902675767,
2,QTRX,2022,503948063.37537766,-5.061040666995176,1.4079435853049675,4.801700428532831,-0.2781925058390979,-0.2296543675706094,0.2113529944235218,,-0.9487575272505526,,-0.1336233582908889,-2.511814911476335,
3,QTRX,2021,1330003209.2136383,-23.94331405655718,3.0162085878137264,12.625933502441056,-0.1259728950089805,-0.1107577458441918,0.1373732288321631,,-0.527326061572637,,0.0036873999542648,0.4421435314439512,
0,QTTB,2024,39886151.76734924,-0.8356095734051755,7.028396787198105,,-8.411101321585903,-0.5169713642074254,15.269955947136564,,,,,,
1,QTTB,2023,144687936.87667847,-2.6922192076489675,-0.7909859276774043,-21.754313167445268,0.2938044292344782,-1.1420830057164717,-1.257253131133112,,8.080439031724552,,,-0.1259087004797519,
2,QTTB,2022,362268729.3060303,-8.462443161625599,-2.771503223162604,54.46830992422648,0.3275062733337414,-0.6929938161686147,-1.472596242120081,,-6.436475717937152,,-2.0,0.2034497515955566,
3,QTTB,2021,766253228.2775879,-20.398605800170053,-8.58931989998417,,0.4210738706423046,-1.0686466956843332,-1.3940253334827934,,,,-1.0,0.1225209652175944,
0,QTWO,2024,6220411163.83667,-161.41818465426277,12.013246845932896,8.931418083112222,-0.0744231318897789,-0.0297622403546507,1.500589035064002,,-0.0553309288060833,,,,
1,QTWO,2023,2616759600.0,-40.02140584852563,5.834742763875232,4.1893356643356645,-0.1457905498362242,-0.0544220404935805,1.678887974687778,,-0.1046773739081431,,-0.1031496243883388,-0.6966991903674487,
2,QTWO,2022,1866621790.9591677,-17.127641842848586,4.454689447285042,3.299824794464589,-0.2600877276719233,-0.0807445362984783,2.221118599411967,,-0.1926607775163389,,-0.0943783780322241,-0.6668145111953995,
3,QTWO,2021,4713905736.16333,-41.80995987585661,8.265717690748891,9.452008614379473,-0.1976973361201902,-0.0814024093080008,1.4286423190764097,,-0.2260707410972088,,-0.1183599005078906,-0.0345283209307873,
0,RAPT,2024,191818766.30802155,-1.4770628445541258,1.0100828118840126,,-0.6838455219479316,-0.5403724123582648,0.265507835537956,,,,,,
1,RAPT,2023,3283407975.628662,-28.111851021667,22.330791822550157,,-0.7943550855238548,-0.6738514616711572,0.1788281701635665,,,,,0.1006198744850421,
2,RAPT,2022,2800553906.0928345,-33.4043501287344,11.423092541758786,1834.0235141406904,-0.3419642201610337,-0.3149330037677163,0.0858316406026936,,-54.90373280943025,,,0.2821966129557013,
3,RAPT,2021,5169846546.228027,-74.70444694277828,27.73820445449097,1355.847507534232,-0.3713059341131022,-0.348396061136954,0.0657581285545659,,-18.14948859166011,,1.4970530451866404,0.1745509196307164,
0,RBA,2024,16683357421.325684,40.38575991606314,3.193598281264488,3.894159334607554,0.0790773353751914,0.0349877191496569,1.260145482388974,,0.0964240698380094,0.038,,,
1,RBA,2023,11831859544.403076,57.29714065086235,2.3584945371266124,3.2155287380158377,0.0411625171925767,0.0171548673301543,1.3994657842805032,,0.0561202304598325,0.038,-0.1411231968628915,-0.5001210360687485,
2,RBA,2022,10181538878.54004,31.83720724996885,7.894501727952267,5.872383711235459,0.2479646429402186,0.1116737088382163,1.2204388617507949,,0.184450340292998,0.038,-0.5288074790738124,0.5486682808716707,
3,RBA,2021,10242546609.924316,67.42953660253006,9.566438564386312,7.228332117095495,0.1418731174259229,0.0422776609737945,2.3557466084479417,,0.1071983062808751,0.038,-0.1827200369131387,-0.5250156347717323,
0,RBB,2024,347291884.66587067,13.02425969120085,0.6839079659827506,3.027854511947538,0.0525103139984836,0.0066788111741157,6.862224672856707,,0.2324780512471774,-0.7,,,
1,RBB,2023,301163671.5236664,7.09204454312178,0.5891446425261673,2.2429372581302607,0.0830711988544332,0.0105476245179798,6.875820637417154,,0.3162610224022879,-0.7,0.1706466490553535,0.5925370335645977,
2,RBB,2022,335639518.4045792,5.217708246997049,0.6927672926939389,2.0971047516984123,0.1327723322001853,0.0164138933386543,7.0890212614888615,,0.4019206617973245,-0.7,0.1919759890371782,0.5148239726833863,
3,RBB,2021,425185667.1506882,7.471719452266688,0.9112208395230464,2.971497729723584,0.1219559761771582,0.0134587012800264,8.061496621382693,,0.3976993179022699,-0.7,-0.1059737955251204,-0.1153636886532871,
0,RBBN,2024,707941480.4077148,-13.053221727808884,1.7496409736709535,0.8489718322011353,-0.1340390142874443,-0.0466515963989629,1.8731924442873704,,-0.0650392562008248,,,,
1,RBBN,2023,504915821.47979736,-7.626435994921871,1.1151879051066391,0.6110274614653276,-0.1462266130403765,-0.0578646387327568,1.5270461588071464,,-0.0801196603331078,,-0.0090444559835276,-0.2207246243200885,
2,RBBN,2022,517273931.7855835,-5.273838807801387,0.9977758330210108,0.6310065528759435,-0.1891934640749806,-0.0781186781398638,1.4218723176069148,,-0.1196484336879086,,-0.0079616234983463,-0.4814820409026372,
3,RBBN,2021,1078683863.571167,-6.087896061016266,2.0461939191282577,1.2766139147568063,-0.3361085502479295,-0.1314685283553096,1.5565704161497518,,-0.2096970615072719,,0.0307370449887772,-0.8064802259310991,
0,RBC,2024,9375007652.111816,44.66416223016587,3.4067399440792965,6.008464815812226,0.0762745739307387,0.0448638481597058,0.7001344525600495,,0.1345254117797859,0.199,,,
1,RBC,2023,8539960022.53418,51.2295142323586,3.367624915230955,5.81226435890164,0.0657360306005757,0.0355406788333617,0.8495997476241177,,0.113455386918941,0.199,-0.0583221175414984,-0.205812291567413,
2,RBC,2022,6800933122.53418,124.3315013260362,2.866568228676156,7.21278303376199,0.0230558482613277,0.011289057662938,1.04231822971549,,0.0580125145826704,0.199,-0.3582658408766079,-0.671865626874625,
3,RBC,2021,6465541431.774902,,,,,,,,,0.199,,,
0,RBLX,2024,39090939580.15503,-41.79132803228944,176.5258328448246,10.852628396821588,-4.2239823704198765,-0.1303670535050647,31.40068910705093,,-0.2596861336504182,,,,
1,RBLX,2023,26636017696.248047,-23.12262701224541,349.14166596209265,9.515330652250563,-15.09956744003146,-0.186759311409486,79.85041289815179,,-0.4115159859306377,,-0.2228511049064972,-0.2315220273171232,
2,RBLX,2022,19384822619.906982,-20.97093858915947,63.343711383696096,8.712076221098195,-3.020547273761053,-0.1719594894378872,16.56545849045506,,-0.41543568419974,,-0.2051324736342351,0.1975613440213343,
3,RBLX,2021,53152340375.441895,-108.10989985872476,90.88713285599069,27.69532439902328,-0.8406920455458716,-0.107804111567874,6.798330075904087,,-0.2561775048835936,,-0.1374668996499857,0.4681208525627295,
0,RCEL,2024,236326206.90755844,-3.82126618008826,52.52860789232239,3.67817165347712,-13.746388086241389,-0.7758653134448195,16.717492776172485,,-0.9625531120138208,,,,
1,RCEL,2023,361097997.9663849,-10.205986206336307,7.360934400815086,7.20136405812147,-0.7212369536855838,-0.3169204586169831,1.2757664709719505,,-0.705601978341942,,-0.2195763490062411,0.4279084808796184,
2,RCEL,2022,189801141.462183,-7.117987679061804,2.23980577604653,5.51410887139197,-0.3146683974510266,-0.2713608239029553,0.1595940523955629,,-0.7746724383370617,,-0.3135432662585007,0.24634690935813,
3,RCEL,2021,298712115.0420189,-11.236960276944622,2.582786001833201,10.218668412767476,-0.2298473909472137,-0.2118150452984438,0.0851325061605637,,-0.90938013136289,,-0.1507509950321024,0.0030751921995124,
0,RCKT,2024,1270231015.8901217,-4.909181266145646,2.742093663008591,,-0.5585643540845447,-0.4903278377866212,0.1391650871913547,,,,,,
1,RCKT,2023,3170729372.8790283,-12.910398716908032,6.437061990440073,,-0.4985951349441911,-0.4336521636258014,0.1497582089188629,,,,,0.0508259064874432,
2,RCKT,2022,2025474317.8024287,-9.129392092428342,4.136271647142106,,-0.4530719685676127,-0.4020663021672432,0.1268588442389613,,,,,0.096630631731102,
3,RCKT,2021,2212938618.637085,-13.088967336632292,4.86655337883438,,-0.371805754699554,-0.3401653856987646,0.0930146638400436,,,,,0.2379576585550542,
0,RCL,2024,61316280582.27539,21.31257580197268,8.107401901662751,3.719519598560837,0.3804046013486711,0.0776099271648233,3.901494116091498,,0.1745222929936305,1.001,,,
1,RCL,2023,33191180252.38037,19.55873909981165,7.026075413289664,2.387854694415854,0.359229466553768,0.0483049158862543,6.4367061812023705,,0.1220863309352518,1.001,-0.156809220503488,-0.4101494612443517,
2,RCL,2022,15388224239.04419,-7.137395287126248,5.363619462894454,1.7407493483081662,-0.7514813523875915,-0.0638323069635243,10.772743116068316,,-0.2438914027149321,1.001,-0.3640287769784173,-2.2704773129051268,
3,RCL,2021,21762151102.29492,-4.137291084086487,4.279207839279505,14.20505946624995,-1.0343018541138864,-0.1630585316579224,5.34313239299695,,-3.433420365535248,1.001,-0.8266968325791855,-1.4397031539888685,
0,R,2024,6484382952.832031,13.260496836057325,2.0803281850600035,0.510259911302489,0.1568816169393647,0.0293306142034548,4.348732755854988,,0.0384796978281397,0.208,,,
1,R,2023,4500605844.750977,11.085236070815212,1.466473067693378,0.3757079760206174,0.1322906484196807,0.025732031943212,4.141088302378625,,0.0338926454628933,0.208,-0.0573654390934844,-0.1697341513292433,
2,R,2022,3276104166.821289,3.778666859078765,1.1154593690232513,0.2629086082032974,0.2951991828396322,0.0602292462660646,3.9012597889002394,,0.0695770804911323,0.208,0.0402370815593956,1.1354679802955665,
3,R,2021,2948555790.3564453,5.681225029588527,1.0538083596699233,0.2972334466085126,0.1854896354538956,0.037513552584026,3.9446032880629023,,0.0523185483870967,0.208,-0.2039162186020383,-0.4013840830449827,
0,RCUS,2024,1579804208.0783844,-5.582347025011959,3.257328264079143,6.123272124334823,-0.5835051546391753,-0.2460869565217391,1.3711340206185567,,-1.0968992248062015,,,,
1,RCUS,2023,1973696335.3729248,-6.428978291117019,4.2720699899846855,16.869199447631836,-0.6645021645021645,-0.2803652968036529,1.37012987012987,,-2.623931623931624,,-0.5465116279069767,-0.0848056537102473,
2,RCUS,2022,1854046374.2351527,-6.943993910993084,2.821988393051984,16.55398548424244,-0.4063926940639269,-0.1985130111524163,1.0471841704718416,,-2.383928571428572,,-0.0427350427350427,0.1302931596091205,
3,RCUS,2021,3955863664.627075,74.63893706843538,4.69817537366636,10.328625756206463,0.0629453681710213,0.0332914572864321,0.8907363420427553,,0.1383812010443864,,2.419642857142857,1.198501872659176,
0,RDN,2024,4185419016.7007446,6.924457376581207,0.905178968882856,3.243794213449544,0.1307220074664922,0.0697646395632126,0.8737573688465347,,0.468454643741499,0.0,,,
1,RDN,2023,3657909634.07135,6.064988226322417,0.8317580324892418,2.948528950845365,0.1371409146153592,0.0794211642372931,0.7267552790539826,,0.4861557583984369,0.0,-0.0385162967871439,-0.0021854940109853,
2,RDN,2022,2327622083.54187,3.133013273779192,0.5938831037935518,1.954792356547073,0.1895565233520959,0.1051758922234983,0.8022811059143572,,0.6239336337662905,0.0,-0.0401922314257432,0.2318199227681436,
3,RDN,2021,2688771282.096863,4.476279497589967,0.6313454042167934,2.021735909878748,0.1410424448600027,0.0766241839232481,0.8407040393576025,,0.4516554229840323,0.0,0.1169085079186983,-0.1914880729647586,
0,RDVT,2024,488302856.4781189,69.72766763931442,5.63651833592805,6.494339018714425,0.0808361806260966,0.0710740782088885,0.1373510942838673,,0.0931386240008511,0.883,,,
1,RDVT,2023,255777680.3888321,18.90588220776348,2.970290788610555,4.248516384107901,0.1571093459680416,0.1454887622324981,0.079872723894463,,0.2247192877549664,0.883,-0.1992977696205562,0.9318863344281022,
2,RDVT,2022,305189271.9894409,495.4371298529885,4.292817464299452,5.723944483841121,0.0086647067925112,0.0079572170408453,0.0889117072004276,,0.0115533215799542,0.883,-0.1143777822071623,-0.9544681794663316,
3,RDVT,2021,458960404.2385101,700.7029072343666,6.610499996233708,10.42570542543524,0.009434098143427,0.0088066042809508,0.0712526465886013,,0.0148789241742764,0.883,-0.1743501256611275,0.0633116883116883,
0,REAL,2024,987319298.2292176,-7.356964115506606,-2.423606933715333,1.6442058376729731,0.3294303051726169,-0.3171911745589052,-2.0385859746278623,,-0.2234897182939095,,,,
1,REAL,2023,219404306.4713478,-1.30231911814039,-0.7233927789783277,0.3994223717128362,0.5554650691232085,-0.3769597894939396,-2.4735393126914365,,-0.3067008432489113,,-0.0852312467942526,-0.2553613209937259,
2,REAL,2022,132321145.14648914,-0.6735785850822833,-0.7779386752256964,0.2192587903198365,1.154933800531477,-0.3190901840520693,-4.619458881076124,,-0.3255133033854576,,0.0986502920058838,-0.1660394605631796,
3,REAL,2021,1341306661.1719131,-5.680927126988667,18.34190270719715,2.867927313642126,-3.228681216497101,-0.3127477004916921,9.323596980636692,,-0.5048343781805119,,-0.2250249795772279,-0.2018987502863397,
0,REAX,2024,866039960.6704712,-32.63026866623229,26.94083122847232,0.6848119982623272,-0.8256392708268525,-0.3064957561060107,1.6938032725689045,,-0.0209870168482863,,,,
1,REAX,2023,375284010.8156204,-13.646195077110663,10.177193513643944,0.544554384938752,-0.7457898305084746,-0.426055028815765,0.7504542372881355,,-0.0399052176714193,,-0.4550555534029869,-0.0361704532609924,
2,REAX,2022,247440009.8323822,-12.025077019603549,11.170097951985474,0.6481627265383706,-0.9289003250270856,-0.4702024587541702,0.9755326832791622,,-0.0539009210071354,,-0.4460544606606902,0.2517726628122613,
3,REAX,2021,639219980.3352356,-54.73242403760901,23.671307226160405,5.2532439767526204,-0.4324914827432973,-0.2919968997674825,0.4811509406013924,,-0.0959804735332549,,-0.6812597575414663,0.4324245516839189,
0,REFI,2024,309728617.1913147,8.36078412188726,1.002493931050186,5.6537659937794364,0.1199042956300964,0.0851326906725051,0.4084401031250526,,0.676224372182836,0.0,,,
1,REFI,2023,281012062.8809929,7.259371287959532,1.033689746695096,4.901872867325357,0.1423938390380424,0.1077602718828524,0.3213945784476162,,0.6752475762543865,0.0,0.0464522482814787,0.0449406637579297,
2,REFI,2022,235560297.13392255,7.294587440100138,0.8921622547719062,4.821361715184425,0.1223046898947939,0.094072823793326,0.3001065022082484,,0.6609505684557588,0.0,-0.1477451942819264,-0.1657899737557868,
0,REG,2024,12489897870.33081,31.194486024383373,1.9217752409825557,8.590593237470157,0.0616062479593472,0.0323103018158304,0.906706050302609,,0.2753881961945217,0.007,,,
1,REG,2023,11034010102.096558,30.26689955781005,1.620816306933112,8.34351136596068,0.0535507875141733,0.0293360869268176,0.8254236717992469,,0.2756645539469445,0.007,-0.0904034929403867,-0.089490694026794,
2,REG,2022,10247355425.78125,21.221988393818663,1.6807250511164535,8.371871931861723,0.079197340980829,0.0444618064827416,0.7812443363400107,,0.3944904585048308,0.007,-0.0744397209455668,0.3245253828619392,
3,REG,2021,11915308361.999512,32.96885917141291,1.9735922079328088,10.217550031255984,0.0598623142424078,0.0334870410300129,0.7876262697786834,,0.309915183237992,0.007,-0.0472712091776128,-0.2515278597537614,
0,REGN,2024,77654459902.09961,17.59834562437103,2.6454833445335364,5.467853816511731,0.1503256840728224,0.1168609670704513,0.286363512482285,,0.3107027179270525,0.159,,,
1,REGN,2023,95554599343.50586,24.169010356006137,3.678983230477142,7.28467960719558,0.1522190266082985,0.119515601477621,0.2736331050201939,,0.3014057878205715,0.159,-0.0763836079425433,-0.1040203054888274,
2,REGN,2022,72033526802.00195,16.603708003411846,3.1783236322803545,5.917532124801975,0.1914225202965054,0.1485016002327611,0.2890266501941405,,0.3563982288526152,0.159,-0.0719894489677675,0.0973290165924726,
3,REGN,2021,63908067145.50781,7.914017701572426,3.40501615156578,3.9764347981550063,0.4302512680618899,0.3174902102631041,0.3551638890072887,,0.5024546252107742,0.159,0.3202852237346894,0.8613544163747003,
0,REI,2024,305656992.0991516,4.530244102601206,0.355978056585713,0.8343819774819026,0.078578118203678,0.0479158718867613,0.6399183633636105,,0.1841803573018971,0.636,,,
1,REI,2023,291200231.8264847,2.776915355353047,0.3702092072259448,0.806523727676485,0.1333167057153162,0.0761822854091433,0.7499698912854577,,0.2904387150734547,0.636,-0.014389894936992,0.5542337775395562,
2,REI,2022,479137967.65296936,3.4561105150229485,0.7247549690044917,1.3798088020286383,0.2097024866115079,0.1092474761049942,0.91951790639053,,0.3992374653619768,0.636,-0.0382391206952962,0.322037854494729,
3,REI,2021,574139471.8512726,172.7830672351893,1.909824486792817,2.9247173865886102,0.0110533081589134,0.0048569120860795,1.2757892181317254,,0.0169271065353153,0.636,-0.4346832894409302,-0.9760313672536935,
0,REPX,2024,706920792.0913696,7.952133278866212,1.3844497166972565,1.7234362198428734,0.1740979015500915,0.089478520907377,0.9456948973296908,,0.2167262744983312,0.443,,,
1,REPX,2023,486644670.009613,4.360967013554974,1.1542942160357998,1.2975564929451855,0.2646876741896844,0.1179969356389002,1.2431741363156583,,0.2975387084818702,0.443,-0.0856548694356881,0.2552842053162649,
2,REPX,2022,541467149.0192413,4.588276931974488,1.6238525848840333,1.682918195638262,0.3539133772784799,0.229016833108866,0.54535966843207,,0.3667865345943812,0.443,-0.1421261868512479,0.0575315213592494,
3,REPX,2021,424961510.33592224,-6.471560782382394,,2.8136438354824165,,,,,-0.4347705182870309,0.443,-0.5305694296379408,-1.5564396539305658,
0,RES,2024,1340159459.271973,14.655520966624085,1.2428550913176246,0.9471098278316612,0.0848045657433846,0.0659536426181527,0.2858208034751287,,0.0646247806535552,-0.564,,,
1,RES,2023,1430817721.409912,7.333277236319016,1.3993149440739747,0.8846001366389272,0.1908171338652907,0.1516212131220154,0.2585121167163645,,0.1206282141165793,-0.564,0.1430919739165893,1.1336883775862825,
2,RES,2022,1983522469.236328,9.083601476606972,2.3125119870779764,1.2383378237443066,0.2545809603199123,0.1934105276024279,0.3162725084087742,,0.1363267451718794,-0.564,-0.0097139119392336,0.1191617165437464,
3,RES,2021,1182507832.78125,163.85033016229042,1.8425123331135056,1.3671732972084991,0.0112450938077972,0.0083494819896687,0.3468013730326539,,0.00834403748747,-0.564,-0.4600140345444579,-0.9669495289952968,
0,REXR,2024,8954447367.015625,32.70409773126429,1.0962310788406662,9.56255919382878,0.0335196857546293,0.0216474763480515,0.5484338781895193,,0.2923963618383886,0.111,,,
1,REXR,2023,12689835545.37378,53.315052540055206,1.6672492101319325,15.90551767600176,0.0312716415102346,0.0217767359397846,0.4360114204766345,,0.2983307137145192,0.111,-0.1479922725908712,-0.1307002870687577,
2,REXR,2022,12302800904.94458,73.41274169935423,1.921933660103989,19.491005926680725,0.0261798376632607,0.0180990255940983,0.4464777414203636,,0.2654989512107021,0.111,-0.20884503638638,-0.2959128798063996,
3,REXR,2021,16161275319.186035,126.02268634201258,3.4913834485592017,35.73621703436252,0.0277044042616576,0.0189113522528945,0.4649615686481224,,0.2835697132925583,0.111,-0.2835311563298078,-0.2347658487683788,
0,RF,2024,20939689326.25891,11.061642538964032,1.2954521978630853,2.9563305557332926,0.1171121009651076,0.012034176297822,8.731625835189309,,0.2672596357475646,,,,
1,RF,2023,16061443160.435305,7.744186673305354,1.018480859888098,2.120042655812474,0.1315155358275206,0.0136273440477285,8.650856055802157,,0.2737592397043294,,0.0696032754482563,0.0956154252509244,
2,RF,2022,17686362735.299927,7.878112576971014,1.2378473358972513,2.4684386232100386,0.1571248600223964,0.0144633423527895,9.863661814109742,,0.3133286810886252,,-0.0542502639915522,0.0824493731918997,
3,RF,2021,19438572200.47705,7.710659341720369,1.1662910062084988,3.0202877875197407,0.1512569748605028,0.0154721427782346,8.776084478310434,,0.3917029210689869,,-0.1017445917655268,0.1229398663697104,
0,RGA,2024,14532697210.906982,20.26875482692745,1.34362954982498,0.6607273112483284,0.0662906804733727,0.0060417105540341,9.972170857988166,,0.0325983177994998,0.351,,,
1,RGA,2023,10575698130.065918,11.72472076503982,1.164596204169796,0.5767094628675928,0.0993282678119149,0.009239625907829,9.750247770069375,,0.0491874795506598,0.351,-0.1662650602409638,0.2580195258019526,
2,RGA,2022,9067203701.965332,17.538111609217278,1.2804976277312996,0.5717747321204019,0.0730122864002259,0.0060892301893903,10.990396836605,,0.0326018413419094,0.351,-0.1352383029774239,-0.4268292682926829,
3,RGA,2021,7121186999.603272,6.086484615045531,0.547194329153471,0.4428874307857001,0.0899031811894882,0.0126932465419039,6.082757030889811,,0.072765719261148,0.351,0.0139361836297137,1.263056092843327,
0,RGEN,2024,8691525398.542786,-340.6571058455274,4.4058630775117305,13.699544634776212,-0.0129334248483564,-0.0090166118545439,0.4343996455651542,,-0.0402150561362085,0.693,,,
1,RGEN,2023,9727541899.708555,273.2762641787998,4.950793523004897,15.38286914727412,0.0181164417549475,0.0125728272790368,0.4409202761540987,,0.0562905424424617,0.693,-0.0032737583912716,2.395155600846594,
2,RGEN,2022,8929179671.502686,48.01692669622167,4.673250469201175,11.1400856249784,0.0973250641126288,0.0734551271922894,0.3249594389490762,,0.2320033036569786,0.693,0.2675271442623054,4.224154399370716,
3,RGEN,2021,11618102871.794128,90.56054494698871,6.638661760832087,17.326642454810834,0.073306336271697,0.0543985338927065,0.3475792641081741,,0.1913266143103854,0.693,-0.1634386977004152,-0.3101113686350217,
0,RGLD,2024,8943373308.670044,26.93600536309245,2.867424369322836,12.43179798117869,0.1064532149689784,0.0978803878389094,0.0875847278433142,,0.4615308696891138,0.142,,,
1,RGLD,2023,7804211874.385834,32.59360121277077,2.7020863994588478,12.88425432072376,0.0829023580984392,0.0712394940044158,0.1637134605883145,,0.3953001154004262,0.142,-0.1580188908735812,-0.2788451402463082,
2,RGLD,2022,7831467031.757355,32.77011252628798,2.8570599508142758,12.983072170630525,0.0871849295153429,0.0676136688355596,0.2894571617964075,,0.3961863774564577,0.142,-0.0041455002913902,-0.0019127965252255,
3,RGLD,2021,6274016914.169312,20.738357972608885,2.518908591313728,10.187473880532645,0.1214613324083174,0.1140939167032797,0.0645732561202006,,0.491238211529968,0.142,0.020971276810907,0.2659196090082098,
0,RGNX,2024,417722321.0778237,-1.8393599399292988,1.6087837947006698,5.012988684209673,-0.8746432711601342,-0.4873548517239677,0.7946743898540733,,-2.725398425499232,,,,
1,RGNX,2023,739202232.8443527,-2.80538544651625,2.3711987247286306,8.1913325596103,-0.8452309922949105,-0.4590727738383539,0.8411699418108564,,-2.919859932182354,,0.0829733102918586,-0.1602451761763436,
2,RGNX,2022,1101497012.7548218,-3.929413111236125,2.133877725965617,9.771628160416784,-0.5430525285986885,-0.3364115746674539,0.6142504286170923,,-2.486790745537774,,0.2491301167970568,-0.0638610366839472,
3,RGNX,2021,1469838382.8443527,11.497484221248063,1.9231221105437315,3.1250085210373464,0.1672646009802459,0.114767520360821,0.4574210582783155,,0.2717993311321216,,3.172554203186544,1.456048601424795,
0,RGP,2024,277560557.55701065,13.1958047711805,0.6628106054188423,0.4386221854216581,0.0502288884165984,0.0411693553122443,0.2200552579860207,,0.0332395176366661,,,,
1,RGP,2023,389739545.58963776,7.169733541633175,0.9402189172769414,0.502472845870636,0.1311372189520409,0.1021787634939163,0.283409726913056,,0.070082499294134,,0.225729731779817,1.584339640581915,
2,RGP,2022,506465966.0502434,7.53950079717519,1.359826354884141,0.6291362007436397,0.1803602640898485,0.1155255704048167,0.5612150925361593,,0.0834453391104298,,0.0378718044254895,0.2357659265255063,
3,RGP,2021,547277904.2901993,21.69241366245984,1.660702615993516,0.8693629777324156,0.0765568388024737,0.0484572951959496,0.57988262640117,,0.0400768209227406,,-0.2180100320738169,-0.624428730926684,
0,RGR,2024,571210336.5516663,18.6896030020504,1.787367049932932,1.0664011973491043,0.0956342973008492,0.0795840993245389,0.2016759391955742,,0.0570585259211825,1.381,,,
1,RGR,2023,705002238.1210327,14.622052019517426,2.125286726258008,1.2965153054911989,0.145348048510646,0.1208950471018035,0.2022663623949041,,0.0886684922034621,1.381,0.0151668181979415,0.5775611032948337,
2,RGR,2022,833128619.3656921,9.431787114134089,2.630339963520929,1.3982374847118737,0.278880336429478,0.182216877113146,0.5304857642594195,,0.148247354164359,1.381,0.0957671208440379,0.8320439697189671,
3,RGR,2021,941557099.4377136,6.0395326425295455,2.589106611480785,1.2885051502015965,0.4286932060352911,0.3524391705079542,0.2163608415529848,,0.2133451752753388,1.381,0.2263922314976117,0.7649209799393198,
0,RHI,2024,6733440207.91626,26.762693693575702,4.886375579673092,1.161771838634568,0.1825816054101478,0.0881437637616245,1.0714069562983537,,0.0434101235076141,-0.721,,,
1,RHI,2023,7949547392.76123,19.33509603099928,5.004905963959622,1.2435707863993526,0.2588508459402235,0.1365575601611404,0.8955438690818339,,0.0643167628650811,-0.721,0.1029497551432174,0.6341385861572827,
2,RHI,2022,7124495459.594727,10.828833731195978,4.542066955506093,0.9842989346706276,0.4194419332915964,0.2219334333618486,0.8899447773050152,,0.0908961167106144,-0.721,0.1322835746858397,0.6002077121022702,
3,RHI,2021,10189834023.9563,17.022037171717063,7.378318413987825,1.5770211773028286,0.4334568383064782,0.2027619269878764,1.1377624722041402,,0.0926458543941571,-0.721,-0.1073062672713522,-0.0901220362993012,
0,RHLD,2024,,,,,2.952124176176344,-94.53539123027625,-1.0312277141688169,,-7.289626288659794,,,,
1,RHLD,2023,,,,,0.020043575728571,-0.0148733452644072,-2.347617188483917,,-0.0081483965604192,,0.2218152587328595,0.9986342461386238,
2,RHLD,2022,,,,,-0.4664093014806068,0.5861496224336619,-1.7957171405213916,,0.2713355668523235,,-0.031111361419659,33.26327364121897,
0,RHP,2024,6391830394.039154,23.53069303278317,11.64310247010666,2.7324552625693945,0.4948049109257167,0.0520621369360812,8.504122190243725,,0.1161230253083712,0.489,,,
1,RHP,2023,6686053048.678589,21.48357271189745,11.747373814560564,3.0980684482713734,0.5468072732639554,0.0599816480059793,8.116242908321665,,0.1442063892173616,0.489,-0.0774144952219238,0.1457049455525368,
2,RHP,2022,4635676474.071503,35.937426636108185,48.65523819294999,2.5668638133165644,1.3538876527142198,0.0319240374566001,41.40966245434317,,0.0714259214859169,0.489,-0.1631810970207623,-0.5855207138427528,
3,RHP,2021,5232722767.063904,-29.56908540094653,-235.34779018907545,5.570441951241843,7.959251596653774,-0.0494245955551211,-162.03827471440135,,-0.1883873605053583,0.489,-0.4798509830456669,-2.3719039017621117,
0,RICK,2024,496161941.0791397,164.78310896019252,1.8839684883017151,1.678468292307072,0.0114330194410692,0.0051526103592966,1.2188791008505468,,0.0101859244123895,3.5,,,
1,RICK,2023,544326909.2531204,18.612012215452385,1.933109511128664,1.8527754833490604,0.1038635419293205,0.0478748829565023,1.169478764547324,,0.0995472956873957,3.5,-0.0061365881381848,8.713052142145466,
2,RICK,2022,794255923.7709045,17.25105718318248,3.2919932679743544,2.967849651636292,0.1908284943361973,0.0867490174059517,1.1997770123803722,,0.1720387116060085,3.5,-0.0890772320364886,0.5742665663680503,
3,RICK,2021,788963293.6306,26.00749253792853,4.387443728725469,4.0406195578701,0.1686992209005522,0.0831991750292771,1.027654971833414,,0.1553636726792244,3.5,-0.2703908527015918,-0.3411090115331986,
0,RIGL,2024,290426500.0,16.61003717472119,88.32922749391727,1.6199784691930967,5.317822384428224,0.1066314582621847,48.87104622871046,,0.0975300929283013,,,,
1,RIGL,2023,244851876.59111023,-9.75855392734886,-8.548103497804435,2.0948638506451824,0.8759600614439325,-0.2140413734271699,-5.092480100544616,,-0.214669495730737,,-0.3480404734546347,-2.435001429796969,
